imdb_title_id,ordering,imdb_name_id,category,job,characters
tt0018051,10,nm0623640,writer,scenario,
tt0018054,1,nm0912478,actor,,"[""Jesus - the Christ""]"
tt0018054,2,nm0191818,actress,,"[""Mary - the Mother""]"
tt0018054,3,nm0868458,actor,,"[""Peter""]"
tt0018054,4,nm0771584,actor,,"[""Judas Iscariot""]"
tt0018054,5,nm0001124,director,,
tt0018054,6,nm0534221,writer,story,
tt0018054,7,nm0006252,composer,,
tt0018054,8,nm1529472,composer,,
tt0018054,9,nm0624735,actor,,"[""James - Brother of John""]"
tt0018054,10,nm0834504,actor,,"[""John - the Beloved""]"
tt0018066,1,nm0158297,actor,,"[""A worker""]"
tt0018066,2,nm0053012,actress,,"[""His wife""]"
tt0018066,3,nm0161548,actor,,"[""Peasant boy""]"
tt0018066,4,nm0643442,actor,,"[""Lebedev""]"
tt0018066,5,nm0699877,director,,
tt0018066,6,nm0231151,director,co-director,
tt0018066,7,nm0953515,writer,,
tt0018066,8,nm1659860,composer,,
tt0018066,9,nm0006289,composer,,
tt0018066,10,nm0794644,composer,,
tt0018087,1,nm0420456,actress,,"[""Jeanne Ney""]"
tt0018087,2,nm0377429,actor,,"[""Andreas Labov""]"
tt0018087,3,nm0003248,actor,,"[""Khalibiev""]"
tt0018087,4,nm0375609,actress,,"[""Gabrielle""]"
tt0018087,5,nm0655065,director,,
tt0018087,6,nm0251280,writer,novel,
tt0018087,7,nm0503025,writer,,
tt0018087,8,nm0883335,writer,,
tt0018087,9,nm0561963,composer,,
tt0018087,10,nm0479968,cinematographer,,
tt0018097,1,nm0151606,actor,,"[""Professor Edward C. Burke""]"
tt0018097,2,nm0206496,actress,,"[""Lucille Balfour""]"
tt0018097,3,nm0910400,actor,,"[""Sir.James Hamlin""]"
tt0018097,4,nm0931460,actor,,"[""Williams, Balfour's Butler""]"
tt0018097,5,nm0115218,director,,
tt0018097,6,nm0950150,writer,scenario,
tt0018097,7,nm0267868,writer,titles,
tt0018097,8,nm0005719,cinematographer,,
tt0018097,9,nm0721745,editor,,
tt0018102,1,nm0003377,actor,,"[""Harry Shelby""]"
tt0018102,2,nm0110755,actress,,"[""Harry's Mother""]"
tt0018102,3,nm0741182,actor,,"[""Harry's Father""]"
tt0018102,4,nm0094924,actress,,"[""Harry's Bride (Priscilla)""]"
tt0018102,5,nm0001008,director,,
tt0018102,6,nm0248909,writer,adaptation,
tt0018102,7,nm0307819,writer,,
tt0018102,8,nm0727999,writer,story,
tt0018102,9,nm0449924,cinematographer,,
tt0018102,10,nm0504380,cinematographer,,
tt0018107,1,nm0318105,actor,,"[""Vronsky""]"
tt0018107,2,nm0001256,actress,,"[""Anna Karenina""]"
tt0018107,3,nm0269493,actor,,"[""Grand Duke""]"
tt0018107,4,nm0280605,actress,,"[""Grand Duchess""]"
tt0018107,5,nm0332539,director,,
tt0018107,6,nm0866243,writer,"from the novel ""Anna Karenina""",
tt0018107,7,nm0014703,writer,titles,
tt0018107,8,nm0191956,writer,titles,
tt0018107,9,nm0600641,writer,adaptation,
tt0018107,10,nm1374625,composer,,
tt0018113,1,nm0841797,actress,,"[""Sunya Ashling""]"
tt0018113,2,nm0092900,actor,,"[""Paul Judson""]"
tt0018113,3,nm0307929,actress,,"[""Anna Hagan""]"
tt0018113,4,nm0445246,actor,,"[""Louis Anthony""]"
tt0018113,5,nm0662032,director,,
tt0018113,6,nm0545730,writer,from the play by,
tt0018113,7,nm0345968,writer,from the play by,
tt0018113,8,nm0114991,writer,adapted by,
tt0018113,9,nm0357795,writer,titles by,
tt0018113,10,nm0168829,writer,,
tt0018138,1,nm0318105,actor,,"[""Albert Whitcomb""]"
tt0018138,2,nm0247074,actress,,"[""Vera Worth""]"
tt0018138,3,nm0110755,actress,,"[""Mrs. Whitcomb""]"
tt0018138,4,nm0531584,actor,,"[""Bancroft""]"
tt0018138,5,nm0068419,director,,
tt0018138,6,nm0002316,writer,scenario,
tt0018138,7,nm0173303,writer,titles,
tt0018138,8,nm0383815,cinematographer,,
tt0018138,9,nm0786568,editor,,
tt0018166,1,nm0151606,actor,,"[""Sergei""]"
tt0018166,2,nm0007220,actor,,"[""Captain Dimitri""]"
tt0018166,3,nm0066024,actress,,"[""Countess Tatiana Alexandrova""]"
tt0018166,4,nm0841501,actor,,"[""Vladimir Gaidaroff""]"
tt0018166,5,nm0159725,director,,
tt0018166,6,nm0260085,writer,story,
tt0018166,7,nm0267868,writer,titles,
tt0018166,8,nm0454513,writer,,
tt0018166,9,nm0690143,producer,producer,
tt0018166,10,nm1994071,composer,,
tt0018179,1,nm0151606,actor,,"[""Mr. Wu"",""Wu's Grandfather""]"
tt0018179,2,nm0237571,actress,,"[""Mrs. Gregory""]"
tt0018179,3,nm0012395,actress,,"[""Nang Ping""]"
tt0018179,4,nm0378555,actor,,"[""Mr. Gregory""]"
tt0018179,5,nm0631438,director,,
tt0018179,6,nm0894697,writer,from the 1913 play by,
tt0018179,7,nm0654155,writer,from the 1913 play by,
tt0018179,8,nm0940689,writer,titles,
tt0018179,9,nm0547966,writer,,
tt0018179,10,nm0036507,cinematographer,,
tt0018183,1,nm0681933,actress,,"[""Maggie Johnson""]"
tt0018183,2,nm0736777,actor,,"[""Joe Grant""]"
tt0018183,3,nm0366536,actress,,"[""Ma Johnson""]"
tt0018183,4,nm0514707,actor,,"[""Pa Johnson""]"
tt0018183,5,nm0853130,director,,
tt0018183,6,nm0635841,writer,from the story by,
tt0018183,7,nm0573865,writer,screen play,
tt0018183,8,nm0924065,writer,screen play,
tt0018183,9,nm0521002,writer,adaptation,
tt0018183,10,nm0450405,cinematographer,,
tt0018192,1,nm0226387,actor,,"[""Napoléon Bonaparte""]"
tt0018192,2,nm0745565,actor,,"[""Napoléon Bonaparte enfant""]"
tt0018192,3,nm0885965,actor,,"[""Maximilien Robespierre""]"
tt0018192,4,nm0467916,actor,,"[""Georges-Jacques Danton""]"
tt0018192,5,nm0304098,director,,
tt0018192,6,nm0178874,composer,,
tt0018192,7,nm0002301,composer,,
tt0018192,8,nm0006131,composer,,
tt0018192,9,nm0005662,cinematographer,,
tt0018192,10,nm0472590,cinematographer,,
tt0018217,1,nm0515104,actor,,"[""Terestsenko""]"
tt0018217,2,nm3640809,actor,,"[""Kerenskiy""]"
tt0018217,3,nm0631634,actor,,"[""V.I. Lenin""]"
tt0018217,4,nm0493491,actor,,"[""Konovalov""]"
tt0018217,5,nm0017893,director,,
tt0018217,6,nm0001178,director,,
tt0018217,7,nm3231022,writer,intertitles,
tt0018217,8,nm0715487,writer,book,
tt0018217,9,nm0577016,composer,,
tt0018217,10,nm0006291,composer,,
tt0018218,1,nm0182537,actress,,"[""Dolores Vasquez""]"
tt0018218,2,nm0842522,actor,,"[""Don Hernandez de Vasquez""]"
tt0018218,3,nm0709856,actor,,"[""Michael Brandon""]"
tt0018218,4,nm0532956,actor,,"[""Terrence O'Shaughnessy""]"
tt0018218,5,nm0189076,director,,
tt0018218,6,nm0953123,writer,by,
tt0018218,7,nm0170401,writer,screen play,
tt0018218,8,nm0418772,writer,titles by,
tt0018218,9,nm0005803,cinematographer,,
tt0018218,10,nm0566378,editor,,
tt0018235,1,nm0601067,actress,,"[""'Pink' Watson""]"
tt0018235,2,nm0611804,actor,,"[""Richard Tabor""]"
tt0018235,3,nm0362742,actor,,"[""Hank""]"
tt0018235,4,nm0497344,actress,,"[""Ermintrude""]"
tt0018235,5,nm0763453,director,,
tt0018235,6,nm0933133,writer,story,
tt0018235,7,nm0817809,writer,titles,
tt0018235,8,nm0005706,cinematographer,,
tt0018235,9,nm0071582,actress,,"[""The Vamp""]"
tt0018235,10,nm0394407,actress,,"[""The Modiste""]"
tt0018247,1,nm0639563,actor,,"[""Crown Prince Michael""]"
tt0018247,2,nm0885128,actress,,"[""Gaby""]"
tt0018247,3,nm0531759,actor,,"[""Peter Roberts""]"
tt0018247,4,nm0001635,actor,,"[""Prince Eric""]"
tt0018247,5,nm0001328,director,,
tt0018247,6,nm0139714,writer,story,
tt0018247,7,nm0322227,writer,adaptation,
tt0018247,8,nm0175902,writer,scenario,
tt0018247,9,nm0589316,writer,scenario,
tt0018247,10,nm0102167,writer,titles,
tt0018253,1,nm0001932,actor,,"[""Patent Leather Kid""]"
tt0018253,2,nm0640603,actress,,"[""Curley Boyle, the Golden Dancer""]"
tt0018253,3,nm0203406,actor,,"[""Lieutenant Hugo Breen""]"
tt0018253,4,nm0079490,actor,,"[""Jake Stuke""]"
tt0018253,5,nm0763453,director,,
tt0018253,6,nm0240534,writer,titles,
tt0018253,7,nm0242802,writer,,
tt0018253,8,nm0400912,writer,story,
tt0018253,9,nm0732452,writer,,
tt0018253,10,nm0820700,writer,adaptation,
tt0018268,1,nm0407970,actor,,"[""Goga""]"
tt0018268,2,nm0837133,actress,,"[""Duzya Galkina""]"
tt0018268,3,nm0681933,self,,"[""Self""]"
tt0018268,4,nm0742267,actor,,"[""Tall psychopath""]"
tt0018268,5,nm0464561,director,,
tt0018268,6,nm0792752,writer,,
tt0018268,7,nm0017965,cinematographer,,
tt0018268,8,nm0001196,self,,"[""Self""]"
tt0018268,9,nm10576476,actress,,"[""Short psychopath""]"
tt0018268,10,nm0502285,actor,,"[""Affectionate experimenter""]"
tt0018297,1,nm0203836,actress,,"[""Phoebe Throssel""]"
tt0018297,2,nm0619261,actor,,"[""Dr. Valentine Brown""]"
tt0018297,3,nm0248890,actress,,"[""Susan Throssel""]"
tt0018297,4,nm0277411,actress,,"[""Mary Willoughby""]"
tt0018297,5,nm0291548,director,,
tt0018297,6,nm0014703,writer,titles,
tt0018297,7,nm0057381,writer,play,
tt0018297,8,nm0191956,writer,titles,
tt0018297,9,nm0473134,writer,,
tt0018297,10,nm0506797,writer,,
tt0018311,1,nm0203836,actress,,"[""Tina""]"
tt0018311,2,nm0601698,actor,,"[""Dennis""]"
tt0018311,3,nm0269771,actress,,"[""Gretchen""]"
tt0018311,4,nm0797094,actor,,"[""Willem""]"
tt0018311,5,nm0000779,director,,
tt0018311,6,nm0547966,writer,adaptation,
tt0018311,7,nm0089342,writer,from the musical comedy by,
tt0018311,8,nm0267868,writer,titles,
tt0018311,9,nm1087760,composer,,
tt0018311,10,nm0765682,cinematographer,,
tt0018328,1,nm0109895,actor,,"[""'One-Round' Jack Sander""]"
tt0018328,2,nm0356233,actress,,"[""Mabel - The Girl""]"
tt0018328,3,nm0402842,actor,,"[""Bob Corby""]"
tt0018328,4,nm0367516,actor,,"[""The Promoter""]"
tt0018328,5,nm0000033,director,,
tt0018328,6,nm0720904,writer,,
tt0018328,7,nm0185055,cinematographer,,
tt0018328,8,nm0855992,actor,,"[""The Showman""]"
tt0018328,9,nm0363104,actor,,"[""Jack's Trainer""]"
tt0018328,10,nm4133010,self,,"[""Himself - Referee""]"
tt0018351,1,nm0001211,actor,,"[""Elmer Finch""]"
tt0018351,2,nm0795218,actress,,"[""Mrs. Elmer Finch""]"
tt0018351,3,nm0047720,actress,,"[""Elizabeth Finch""]"
tt0018351,4,nm0117990,actor,,"[""Dave Harvey""]"
tt0018351,5,nm0478441,director,,
tt0018351,6,nm0108469,writer,adaptation,
tt0018351,7,nm0480673,producer,producer,
tt0018351,8,nm0900944,cinematographer,,
tt0018351,9,nm0085474,editor,,
tt0018362,1,nm0376450,actor,,"[""Alvin Hillyard -aka Arthu Jones""]"
tt0018362,2,nm0426938,actor,,"[""Eddie Blake""]"
tt0018362,3,nm0447909,actress,,"[""Lucretia Green""]"
tt0018362,4,nm0608598,actress,,"[""Louise Howard""]"
tt0018362,5,nm0673031,director,,
tt0018362,6,nm0823339,writer,story,
tt0018362,7,nm0137458,composer,,
tt0018362,8,nm0510086,cinematographer,,
tt0018362,9,nm0678762,actor,,"[""'Spike' Howard""]"
tt0018362,10,nm0155479,actor,,"[""Ralph Hathaway""]"
tt0018379,1,nm0310980,actress,,"[""Diane""]"
tt0018379,2,nm0268190,actor,,"[""Chico""]"
tt0018379,3,nm0054133,actor,,"[""Colonel Brissac""]"
tt0018379,4,nm0334581,actor,,"[""Papa Boul, the Taxi Driver""]"
tt0018379,5,nm0097648,director,,
tt0018379,6,nm0834944,writer,play,
tt0018379,7,nm0322227,writer,screenplay,
tt0018379,8,nm0385012,writer,adaptation,
tt0018379,9,nm0129721,writer,adaptation,
tt0018379,10,nm0615868,writer,,
tt0018389,1,nm0771585,actor,,"[""Peter Pleznik""]"
tt0018389,2,nm0237571,actress,,"[""Mrs. Pleznik""]"
tt0018389,3,nm0391972,actor,,"[""Eric""]"
tt0018389,4,nm0484757,actress,,"[""Marthe""]"
tt0018389,5,nm0397678,director,,
tt0018389,6,nm0430756,writer,story,
tt0018389,7,nm0469166,writer,titles,
tt0018389,8,nm0397022,writer,writer,
tt0018389,9,nm0005635,cinematographer,,
tt0018389,10,nm0402722,editor,,
tt0018392,1,nm0072437,actress,,"[""Mae Feather""]"
tt0018392,2,nm0000731,actor,,"[""Julian Gordon""]"
tt0018392,3,nm0130740,actor,,"[""Andy Wilkes""]"
tt0018392,4,nm0665291,actor,,"[""Property Man""]"
tt0018392,5,nm0002190,director,,
tt0018392,6,nm0104197,director,,
tt0018392,7,nm0651357,writer,writer,
tt0018392,8,nm0941178,producer,producer,
tt0018392,9,nm0364767,cinematographer,,
tt0018392,10,nm0736183,cinematographer,,
tt0018397,1,nm0318105,actor,,"[""Cock Robin""]"
tt0018397,2,nm0012395,actress,,"[""Salome""]"
tt0018397,3,nm0000859,actor,,"[""The Greek""]"
tt0018397,4,nm0175067,actor,,"[""The Soldier""]"
tt0018397,5,nm0115218,director,,
tt0018397,6,nm0950150,writer,screen play,
tt0018397,7,nm0413353,writer,"based on the 1910 novel ""The Day of Souls""",
tt0018397,8,nm0267868,writer,titles,
tt0018397,9,nm1629428,composer,,
tt0018397,10,nm0036507,cinematographer,,
tt0018413,1,nm0354313,actor,,"[""Jim Kelly""]"
tt0018413,2,nm0642063,actress,,"[""Mary Munson""]"
tt0018413,3,nm0002503,actor,,"[""Tom Munson""]"
tt0018413,4,nm0169067,actor,,"[""Mickey Martin""]"
tt0018413,5,nm0781292,director,,
tt0018413,6,nm0267868,writer,titles,
tt0018413,7,nm0950224,writer,scenario,
tt0018413,8,nm0789049,cinematographer,,
tt0018413,9,nm0838068,editor,,
tt0018413,10,nm0725173,actor,,"[""CliffMacklin""]"
tt0018440,1,nm0354313,actor,,"[""Jack Kelly""]"
tt0018440,2,nm0001076,actress,,"[""Allie Monte""]"
tt0018440,3,nm0037761,actor,,"[""Eustace Tewksbury""]"
tt0018440,4,nm0269493,actor,,"[""Mr. Waters""]"
tt0018440,5,nm0781292,director,,
tt0018440,6,nm0204608,writer,,
tt0018440,7,nm0493071,writer,"play, 1925",
tt0018440,8,nm0506797,writer,,
tt0018440,9,nm0817809,writer,titles,
tt0018440,10,nm1629428,composer,,
tt0018451,1,nm0003895,actor,,"[""Prince Karl Heinrich""]"
tt0018451,2,nm0790454,actress,,"[""Kathi""]"
tt0018451,3,nm0380965,actor,,"[""Dr. Jüttner""]"
tt0018451,4,nm0167032,actor,,"[""King Karl VII""]"
tt0018451,5,nm0523932,director,,
tt0018451,6,nm0821472,director,,
tt0018451,7,nm6753657,writer,from the book,
tt0018451,8,nm0014703,writer,titles,
tt0018451,9,nm0191956,writer,titles,
tt0018451,10,nm0232704,writer,"book of musical play ""The Student Prince""",
tt0018453,1,nm6175917,actor,,"[""Embassy Secretary""]"
tt0018453,2,nm6175918,actor,,"[""First Diplomatic Courier""]"
tt0018453,3,nm6175919,actor,,"[""nd. Diplomatic Courier""]"
tt0018453,4,nm6175920,actress,,"[""Helen Viskovska""]"
tt0018453,5,nm0235590,director,,
tt0018453,6,nm6175925,writer,,
tt0018453,7,nm6175926,writer,,
tt0018453,8,nm6175924,writer,,
tt0018453,9,nm0468931,cinematographer,,
tt0018453,10,nm1140762,production_designer,,
tt0018455,1,nm0639563,actor,,"[""The Man""]"
tt0018455,2,nm0310980,actress,,"[""The Wife""]"
tt0018455,3,nm0515272,actress,,"[""The Woman From the City""]"
tt0018455,4,nm0743017,actress,,"[""The Maid""]"
tt0018455,5,nm0003638,director,,
tt0018455,6,nm0562346,writer,scenario,
tt0018455,7,nm0837183,writer,from an original theme by,
tt0018455,8,nm0385012,writer,titles,
tt0018455,9,nm0129721,writer,titles,
tt0018455,10,nm0003546,cinematographer,,
tt0018464,1,nm0682376,actor,,"[""Tarzan""]"
tt0018464,2,nm0676435,actor,,"[""Esteban Miranda""]"
tt0018464,3,nm0614234,actress,,"[""Betty Greystoke""]"
tt0018464,4,nm0329467,actor,,"[""Jack Bradley""]"
tt0018464,5,nm0569645,director,,
tt0018464,6,nm0123194,writer,novel,
tt0018464,7,nm0934979,writer,adaptation,
tt0018464,8,nm0454683,producer,producer,
tt0018464,9,nm0907900,cinematographer,,
tt0018471,1,nm0151606,actor,,"[""Sergeant O'Hara""]"
tt0018471,2,nm0354313,actor,,"[""Private 'Skeet' Burns""]"
tt0018471,3,nm0090187,actress,,"[""Norma Dale""]"
tt0018471,4,nm0340806,actor,,"[""Corporal Madden""]"
tt0018471,5,nm0384276,director,,
tt0018471,6,nm0770337,writer,screen play,
tt0018471,7,nm0267868,writer,titles,
tt0018471,8,nm0004592,composer,,
tt0018471,9,nm0005806,cinematographer,,
tt0018471,10,nm0786568,editor,film editor,
tt0018484,1,nm0003377,actor,,"[""Harry - the Odd Fellow""]"
tt0018484,2,nm0566273,actress,,"[""Gladys - the Girl""]"
tt0018484,3,nm0444379,actor,,"[""The Husband""]"
tt0018484,4,nm0856916,actor,,"[""Harry's Boss""]"
tt0018484,5,nm0248909,writer,adaptation,
tt0018484,6,nm0486034,writer,adaptation,
tt0018484,7,nm0566745,writer,,
tt0018484,8,nm0727999,writer,story,
tt0018484,9,nm0262758,cinematographer,,
tt0018484,10,nm0504380,cinematographer,,
tt0018487,1,nm0203836,actress,,"[""Tillie Jones""]"
tt0018487,2,nm0601596,actor,,"[""J. Cornelius MacDougall""]"
tt0018487,3,nm0188357,actor,,"[""Pennington Fish""]"
tt0018487,4,nm0269493,actor,,"[""Mr. Simpkins""]"
tt0018487,5,nm0377126,director,,
tt0018487,6,nm0426515,writer,story,
tt0018487,7,nm0522871,writer,story,
tt0018487,8,nm0950224,writer,scenario,
tt0018487,9,nm1160685,writer,based on comic strip created by,
tt0018487,10,nm0817809,writer,titles,
tt0018505,1,nm0283901,actor,,"[""Volodia, a Printer""]"
tt0018505,2,nm0060693,actor,,"[""Kolia, the Husband""]"
tt0018505,3,nm0783979,actress,,"[""Liuda Semyonova, the Wife""]"
tt0018505,4,nm0951029,actor,,"[""Building Superintendent""]"
tt0018505,5,nm0740282,director,,
tt0018505,6,nm0794531,writer,story,
tt0018505,7,nm0316485,cinematographer,,
tt0018513,1,nm0318105,actor,,"[""Jerry Fay""]"
tt0018513,2,nm0868458,actor,,"[""Red McCue""]"
tt0018513,3,nm0001076,actress,,"[""Jane""]"
tt0018513,4,nm0672907,actress,,"[""Maizie""]"
tt0018513,5,nm0176699,director,,
tt0018513,6,nm0267868,writer,titles,
tt0018513,7,nm0570305,writer,play,
tt0018513,8,nm0950224,writer,scenario,
tt0018513,9,nm0005806,cinematographer,,
tt0018513,10,nm0942007,editor,,
tt0018515,1,nm0101955,actor,,"[""W. Daingerfield Phelps III""]"
tt0018515,2,nm0000802,actress,,"[""Mirza""]"
tt0018515,3,nm0938464,actor,,"[""Sergeant Peter O'Gaffney""]"
tt0018515,4,nm0445246,actor,,"[""Shevket""]"
tt0018515,5,nm0587277,director,,
tt0018515,6,nm0810290,writer,,
tt0018515,7,nm0306875,writer,,
tt0018515,8,nm0569213,writer,original story,
tt0018515,9,nm0547938,writer,titles,
tt0018515,10,nm2155614,producer,producer,
tt0018523,1,nm0864403,actress,,"[""Une cousine""]"
tt0018523,2,nm0094151,actor,,"[""Un cousin""]"
tt0018523,3,nm0537343,actress,,"[""La mariée""]"
tt0018523,4,nm0951260,actor,,"[""Nonancourt""]"
tt0018523,5,nm0163229,director,,
tt0018523,6,nm0479514,writer,play,
tt0018523,7,nm0584880,writer,play,
tt0018523,8,nm0436562,producer,producer,
tt0018523,9,nm0000016,composer,,
tt0018523,10,nm0556596,composer,,
tt0018524,1,nm0279038,actress,,"[""Eliza""]"
tt0018524,2,nm0522962,actor,,"[""Uncle Tom""]"
tt0018524,3,nm0136886,actor,,"[""George Harris""]"
tt0018524,4,nm0797094,actor,,"[""Simon Legree""]"
tt0018524,5,nm0689471,director,,
tt0018524,6,nm0832952,writer,from the story by,
tt0018524,7,nm0031033,writer,titles,
tt0018524,8,nm0474635,cinematographer,,
tt0018524,9,nm0836181,cinematographer,,
tt0018524,10,nm0448867,editor,film editor,
tt0018526,1,nm0051628,actor,,"[""'Bull' Weed""]"
tt0018526,2,nm0111612,actor,,"[""Rolls Royce Wensel""]"
tt0018526,3,nm0107574,actress,,"[""'Feathers' McCoy""]"
tt0018526,4,nm0463264,actor,,"[""'Buck' Mulligan""]"
tt0018526,5,nm0903049,director,,
tt0018526,6,nm0744504,director,,
tt0018526,7,nm0299153,writer,adaptation,
tt0018526,8,nm0001328,writer,scenario,
tt0018526,9,nm0372942,writer,story,
tt0018526,10,nm0498133,writer,adaptation,
tt0018528,1,nm0151606,actor,,"[""Alonzo""]"
tt0018528,2,nm0449908,actor,,"[""Malabar""]"
tt0018528,3,nm0001076,actress,,"[""Nanon""]"
tt0018528,4,nm0211346,actor,,"[""Zanzi""]"
tt0018528,5,nm0115218,director,,
tt0018528,6,nm0950150,writer,scenario,
tt0018528,7,nm0267868,writer,titles,
tt0018528,8,nm0727497,writer,"novel ""K""",
tt0018528,9,nm0005719,cinematographer,,
tt0018528,10,nm0721745,editor,film editor,
tt0018530,1,nm0621785,actress,,"[""Gertie Ryan""]"
tt0018530,2,nm0289317,actor,,"[""Eric Brashingham""]"
tt0018530,3,nm0936728,actor,,"[""Juan Rodriguez - aka Jack La Velle""]"
tt0018530,4,nm0864559,actress,,"[""Miss Hattie Breckenbridge Peyton""]"
tt0018530,5,nm0000406,director,,
tt0018530,6,nm0269679,writer,,
tt0018530,7,nm0810290,writer,"story ""The Snake's Wife""",
tt0018530,8,nm0164690,cinematographer,,
tt0018530,9,nm0154352,actor,,"[""Campbell-Mandare""]"
tt0018530,10,nm0386879,actor,,"[""The Star Boarder""]"
tt0018566,1,nm0000858,actor,,"[""Chevalier Fabien des Grieux""]"
tt0018566,2,nm0182537,actress,,"[""Manon Lescaut""]"
tt0018566,3,nm0645941,actor,,"[""André Lescaut""]"
tt0018566,4,nm0208659,actor,,"[""Comte Guillot de Morfontaine""]"
tt0018566,5,nm0189076,director,,
tt0018566,6,nm0580648,writer,adapted by,
tt0018566,7,nm0699539,writer,"novel ""Histoire du Chevalier des Grieux et de Manon Lescaut""",
tt0018566,8,nm0352893,composer,,
tt0018566,9,nm0005738,cinematographer,,
tt0018566,10,nm0378555,actor,,"[""Jean Tiberge""]"
tt0018578,1,nm0001966,actress,,"[""Mary Preston""]"
tt0018578,2,nm0736777,actor,,"[""Jack Powell""]"
tt0018578,3,nm0035159,actor,,"[""David Armstrong""]"
tt0018578,4,nm0707814,actress,,"[""Sylvia Lewis""]"
tt0018578,5,nm0920074,director,,
tt0018578,6,nm0195496,director,,
tt0018578,7,nm0766850,writer,story,
tt0018578,8,nm0521002,writer,screenplay,
tt0018578,9,nm0510024,writer,screenplay,
tt0018578,10,nm0425456,writer,titles,
tt0018579,1,nm0003706,actor,,"[""Col. Sir Dennis O'Hara""]"
tt0018579,2,nm0001076,actress,,"[""René Contrecoeur""]"
tt0018579,3,nm0175067,actor,,"[""Gen. Contrecoeur""]"
tt0018579,4,nm0195460,actor,,"[""Capt. Dumas""]"
tt0018579,5,nm0886754,director,,
tt0018579,6,nm0014703,writer,titles,
tt0018579,7,nm0158081,writer,,
tt0018579,8,nm0627454,writer,,
tt0018579,9,nm0005682,cinematographer,,
tt0018579,10,nm0626308,editor,,
tt0018588,1,nm0000017,actress,,"[""Stascha""]"
tt0018588,2,nm0466776,actor,,"[""Dr. Karoff""]"
tt0018588,3,nm0723801,actress,,"[""Mme. Leblanc""]"
tt0018588,4,nm0003267,actor,,"[""Charles Leblanc""]"
tt0018588,5,nm0076779,director,,
tt0018588,6,nm0110761,writer,book,
tt0018588,7,nm0883335,writer,writer,
tt0018588,8,nm0344510,producer,producer,
tt0018588,9,nm0005959,composer,,
tt0018588,10,nm0452992,composer,,
tt0018600,1,nm2055401,actor,,
tt0018600,2,nm2054138,actor,,
tt0018600,3,nm0482583,actress,,
tt0018600,4,nm0498469,actress,,
tt0018600,5,nm0508483,director,,
tt0018600,6,nm0946291,director,,
tt0018600,7,nm0911028,writer,play,
tt0018600,8,nm0508647,cinematographer,,
tt0018600,9,nm2054187,actor,,
tt0018615,1,nm0226158,actor,,"[""Thomas Beck, Rechtsanwalt""]"
tt0018615,2,nm0375609,actress,,"[""Irene Beck, seine Frau""]"
tt0018615,3,nm0903189,actress,,"[""Liane, ihre Freundin""]"
tt0018615,4,nm0872465,actor,,"[""Walter Frank, Maler""]"
tt0018615,5,nm0655065,director,,
tt0018615,6,nm0776456,writer,idea,
tt0018615,7,nm0487208,writer,writer,
tt0018615,8,nm0883335,writer,writer,
tt0018615,9,nm0331465,writer,,
tt0018615,10,nm0529284,producer,producer,
tt0018618,1,nm0003895,actor,,"[""Joel Shore""]"
tt0018618,2,nm0001076,actress,,"[""Priscilla Crowninshield""]"
tt0018618,3,nm0868458,actor,,"[""Capt. Mark Shore""]"
tt0018618,4,nm0193005,actor,,"[""Jeremiah Shore""]"
tt0018618,5,nm0631438,director,,
tt0018618,6,nm0930082,writer,"book ""All the Brothers Were Valiant""",
tt0018618,7,nm0788082,writer,adaptation,
tt0018618,8,nm0267868,writer,titles,
tt0018618,9,nm0821716,writer,treatment,
tt0018618,10,nm0005870,cinematographer,,
tt0018678,1,nm0380965,actor,,"[""William Judson""]"
tt0018678,2,nm0369793,actress,,"[""Marie Skinner""]"
tt0018678,3,nm0071602,actress,,"[""Mrs. William Judson""]"
tt0018678,4,nm0642063,actress,,"[""Ruth Judson""]"
tt0018678,5,nm0000428,director,,
tt0018678,6,nm0329039,writer,from the story by,
tt0018678,7,nm0515990,writer,adapted for the screen by,
tt0018678,8,nm0005658,cinematographer,,
tt0018678,9,nm0835365,cinematographer,,
tt0018678,10,nm0808571,editor,,
tt0018684,1,nm0000891,actor,,"[""Oklahoma Red""]"
tt0018684,2,nm0000315,actress,,"[""The Girl - Nancy""]"
tt0018684,3,nm0035159,actor,,"[""The Boy - Jim""]"
tt0018684,4,nm0913405,actor,,"[""Black Mose""]"
tt0018684,5,nm0920074,director,,
tt0018684,6,nm0322227,writer,adaptation & supervision,
tt0018684,7,nm0876432,writer,"book ""Beggars of Life: A Hobo Autobiography""",
tt0018684,8,nm0314706,cinematographer,,
tt0018684,9,nm0787288,editor,,
tt0018684,10,nm0604813,actor,,"[""Skinny""]"
tt0018722,1,nm0237597,actress,,"[""Annie Moore""]"
tt0018722,2,nm0602959,actress,,"[""Maggie Jiggs""]"
tt0018722,3,nm0531759,actor,,"[""Jiggs""]"
tt0018722,4,nm0184801,actor,,"[""Dinty Moore""]"
tt0018722,5,nm0176699,director,,
tt0018722,6,nm0547966,writer,story and continuity,
tt0018722,7,nm0573137,writer,based on the newspaper cartoon feature by,
tt0018722,8,nm0817809,writer,titles,
tt0018722,9,nm0200125,cinematographer,,
tt0018722,10,nm0004290,editor,,
tt0018737,1,nm0000315,actress,,"[""Lulu""]"
tt0018737,2,nm0466776,actor,,"[""Dr. Ludwig Schön""]"
tt0018737,3,nm0496473,actor,,"[""Alwa Schön""]"
tt0018737,4,nm0324501,actor,,"[""Schigolch""]"
